Idiom,Sense,Idiomatic_Sent,Literal_Sent,Idiomatic_Label,Literal_Label
acid test,a severe or crucial test,The acid test for the budding singer was when he had his first big show and had to sing in front of a large audience .,The foolproof test for the budding singer was when he had his first big show and had to sing in front of a large audience .,O B O O O O O O O O O O O O O O O O O O O O O O O O,O B O O O O O O O O O O O O O O O O O O O O O O O O
acid test,a severe or crucial test,That 's the acid test .,That 's the test of quality .,O O O B O O,O O O O B I O
bits and pieces,small objects of jobs of many different types,"After the accident , there were bits and pieces of the wreckage spread all over the road .","After the accident , there were small pieces of the wreckage spread all over the road .",O O O O O O B I O O O O O O O O O O,O O O O O O B O O O O O O O O O O
bits and pieces,small objects of jobs of many different types,I have opened my old iPhone to peep into ; there were bits and pieces in that .,I have opened my old iPhone to peep into ; there were miscellaneous objects in that .,O O O O O O O O O O O O B I I O O O,O O O O O O O O O O O O B I O O O
bits and pieces,small objects of jobs of many different types,My dog chewed up my notebook into bits and pieces while I was at work .,My dog chewed up my notebook into small scattered parts while I was at work .,O O O O O O O B I I O O O O O O,O O O O O O O B I I O O O O O O
smell a rat,sense that something is not right,His wife smelt a rat when he suddenly started working late for the past few weeks .,His wife could tell something was wrong when he suddenly started working late for the past few weeks .,O O B I I O O O O O O O O O O O O,O O B I I I I O O O O O O O O O O O O
smell a rat,sense that something is not right,"The minute I walked in for the scheduled interview , I smelt a rat .","The minute I walked in for the scheduled interview , I realized something was n't right .",O O O O O O O O O O O B I I O,O O O O O O O O O O O B I I I I O
smell a rat,sense that something is not right,He smelt a rat when his wife said she did n't want to go on a vacation with him .,He had a feeling something was wrong when his wife said she did n't want to go on a vacation with him .,O B O I O O O O O O O O O O O O O O O O,O B O I I I I O O O O O O O O O O O O O O O O
smell a rat,sense that something is not right,"The investment scheme looked a good one , but I smelt a rat when the adviser could not answer a few of my questions satisfactorily . '","The investment scheme looked a good one , but I sensed something was wrong when the adviser could not answer a few of my questions satisfactorily . '",O O O O O O O O O O B O I O O O O O O O O O O O O O O,O O O O O O O O O O B I I I O O O O O O O O O O O O O O
go for broke,risk everything and go for an all out effort,This is my last chance to achieve what I want so I am going to go for broke .,This is my last chance to achieve what I want so I am going to risk everything .,O O O O O O O O O O O O O O O B I I O,O O O O O O O O O O O O O O O B I O
go for broke,risk everything and go for an all out effort,"If you really want to become a successful actor , go for broke and give up everything else and focus only on your acting career .","If you really want to become a successful actor , gamble everything you have and give up everything else and focus only on your acting career .",O O O O O O O O O O B I I O O O O O O O O O O O O O,O O O O O O O O O O B O O I O O O O O O O O O O O O O
go for broke,risk everything and go for an all out effort,"If you decide to go for broke , you ca n't be thinking about what will happen if you fail .","If you decide to risk eveything , you ca n't be thinking about what will happen if you fail .",O O O O B I I O O O O O O O O O O O O O O,O O O O B I O O O O O O O O O O O O O O
go for broke,risk everything and go for an all out effort,The sportsman went for broke in his quest for a berth in the prestigious event .,The sportsman tried as hard as possible in his quest for a berth in the prestigious event .,O O B O I O O O O O O O O O O O,O O B I I I I O O O O O O O O O O O
"all singing, all dancing",something is like a large and expensive show that has many singing and dancing performers,"He hosts the best parties ever , all singing , all dancing .","He hosts the best parties ever , full of liveliness .",O O O O O O O B I O I I O,O O O O O O O B I I O
"all singing, all dancing",something is like a large and expensive show that has many singing and dancing performers,"He is all singing , all dancing all the time and Joie de vivre is something that everyone can learn from him .",He is full of life all the time and Joie de vivre is something that everyone can learn from him .,O O O B I O I O O O O O O O O O O O O O O O O,O O B I I O O O O O O O O O O O O O O O O
"all singing, all dancing",something is like a large and expensive show that has many singing and dancing performers,She is able to make even the dullest person go all singing and all dancing and her interaction with people is just amazing to watch .,She is able to make even the dullest person full of life and her interaction with people is just amazing to watch .,O O O O O O O O O B I I O I I O O O O O O O O O O O,O O O O O O O O O B I I O O O O O O O O O O O
buck up,to summon the courage to do something,People should learn to buck up after encountering any major issues as this is the only way they can succeed .,People should learn to summon courage after encountering any major issues as this is the only way they can succeed .,O O O O B I O O O O O O O O O O O O O O O,O O O O B I O O O O O O O O O O O O O O O
